pid,week,date,missing,dropout,Entertainment,Social,Information & Reading,Games,Productivity & Finance,Travel,Other,Creativity,Education,Health & Fitness,Shopping & Food,Utilities,totalScreentime,platform
381,9,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
381,10,2024-07-03,FALSE,FALSE,0,0,3.7740993426032046,0,1.3187019137202087,0,2.181031436079431,1.384320016314757,3.9978482315284958,0,4.191124667207549,0,16.847125607453645,iOS
381,11,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
381,12,2024-07-17,FALSE,FALSE,2.1467347257582037,2.4733052292634357,1.445526123771671,0,0,0,0,3.484902820626776,0,0,0,4.679962029968385,14.23043092938847,iOS
382,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
382,2,2024-05-08,FALSE,FALSE,3.5629232982855066,1.6084529917891086,1.9265395340929246,0,0,4.78022840365298,0,0,0,0,5.865255435438241,1.5358216821942117,19.279221345452974,iOS
382,3,2024-05-15,FALSE,FALSE,0,1.3247911937527692,0.8812359003218019,2.121289975293767,0,1.2083262900378169,0,0,4.1477638811598965,2.4417228196311593,0.8221755858091149,1.5726461041813,14.519951750187627,iOS
382,4,2024-05-22,FALSE,FALSE,4.207731480186379,0,0,7.397908317186204,0,3.694454333084122,0.7636370666140713,8.191058706690775,0,0,0,0,24.25478990376155,iOS
382,5,2024-05-29,FALSE,FALSE,2.3593011289744577,2.5274388003056143,3.8315314955303266,0,0,0,3.279295725489832,5.100666788298377,0,0.7434694974550152,0,0.9967937933694406,18.838497229423066,iOS
382,6,2024-06-05,FALSE,FALSE,0,1.620434663917189,1.2049357937949376,2.8229651759320986,0,0,5.421823248606497,4.314288658917048,4.639628439673225,1.8197107591029844,1.3042845325193388,0,23.14807127246332,iOS
382,7,2024-06-12,FALSE,FALSE,2.0976019981493566,1.0466972433980182,0,1.411927719532014,3.160078023928982,3.057085820086395,0,0,4.8525160613162726,0,1.59575805020036,2.51503655094549,19.736701467556887,iOS
382,8,2024-06-19,FALSE,FALSE,1.9963216691631294,0,0,0,0,6.6134312378899365,0,2.2420719380045715,4.1487177549474055,0,0,2.8165028904808875,17.81704549048593,iOS
382,9,2024-06-26,FALSE,FALSE,2.2483782183276295,0,1.22664759271132,2.9260117720482834,1.3725616740394868,3.696932279721889,0,3.78017474093383,1.1638982612024367,2.165853055389026,0,1.1971160754741024,19.777573669848003,iOS
382,10,2024-07-03,FALSE,FALSE,0,3.338190153760342,1.5217134551290947,0,0,0,5.358788969731442,0.912256029718916,6.200953079017658,1.827075688362625,6.181788742100583,0,25.34076611782066,iOS
382,11,2024-07-10,FALSE,FALSE,0,1.2851123528357604,0,1.5001034630271608,6.7624707702806495,0,0.817843637253003,1.5932335763015295,1.3513903816616226,0.3968693277359334,2.4319686353471397,0,16.138992144442796,iOS
382,12,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
383,1,2024-05-01,FALSE,FALSE,0,1.9661797287726226,0,0,5.405528271684081,0,7.642426268682068,0,0,1.790629949849744,0,0.8961537265410772,17.700917945529593,iOS
383,2,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
383,3,2024-05-15,FALSE,FALSE,1.3964016447495455,3.376641658006376,3.238961832944174,1.407009863771076,2.5796426091003233,2.8722842268021074,1.6807719238423464,0.7688174508646638,0.9937556841409791,3.1458895519359076,0,0,21.4601764461575,iOS
383,4,2024-05-22,FALSE,FALSE,2.756463409463591,0,4.641024945925768,0,6.06472752312524,0.7387034800780518,1.712711115810626,3.07197685049317,6.74833092539743,0,3.179585819370425,0,28.913524069664298,iOS
383,5,2024-05-29,FALSE,FALSE,1.5344697663509406,1.406375898582349,1.668579169288321,0.8377720475825293,0,3.555930491833883,3.303861611197232,3.7468978322379694,3.454724546002088,5.186186806061963,2.535701660066032,2.6234954712173555,29.85399530042066,iOS
383,6,2024-06-05,FALSE,FALSE,0,1.3148679017186156,4.279870241027805,1.8890998467748477,3.976280867349392,0,0,0,2.1201527145636723,0,0,5.392009015515483,18.972280586949815,iOS
383,7,2024-06-12,FALSE,FALSE,0,0,0,6.429189804890286,0,0,0.8442404779101286,0,0,0,0,0,7.2734302828004145,iOS
383,8,2024-06-19,FALSE,FALSE,0,1.1237684732830835,0,1.5181902708165023,6.272837601564628,0,3.2446611824152694,1.1666119573317872,2.321173011386561,0,1.1642390547808732,0,16.811481551578705,iOS
383,9,2024-06-26,FALSE,FALSE,0,0,5.024812351955297,6.6088885997647955,3.353817603814637,3.041512801071388,0,2.205714549084712,4.390508861760086,5.251111212941952,0,0,29.87636598039287,iOS
383,10,2024-07-03,FALSE,FALSE,2.681788469318714,0,4.461274612087408,0,0,0.7626668988176423,1.7091663167016466,0,2.6167558026900246,0,2.3213148412150053,2.7474139850561503,17.300380925886593,iOS
383,11,2024-07-10,FALSE,FALSE,0,0.7737119799831179,1.1663469419190136,5.504702764830045,0,2.1844741441345437,6.554314352532614,0,0,3.726869321018861,0,5.051129383927626,24.96154888834582,iOS
383,12,2024-07-17,FALSE,FALSE,0,0.9993783563766233,0.3968095248898626,0,4.306677786188885,1.4944197814623548,0,2.1348911743226178,1.159293716567028,1.2948212386186804,1.973183412479936,5.543024004740899,19.302498995646886,iOS
384,1,2024-05-01,FALSE,FALSE,1.7095065305558719,3.118166043249067,0,4.4236525827970405,2.365783151496534,0,1.8999489802410783,3.328550179693739,0.8856630404640045,1.7238964013532525,3.6565664143193275,1.7402339585108249,24.851967282680736,iOS
384,2,2024-05-08,FALSE,FALSE,3.9133390620428004,2.0652393395094792,7.843621554437759,0,0.9988540194376374,0,0,0,5.7420545443088935,1.5618368937915281,3.4033149541229046,2.9905363810999357,28.51879674875094,iOS
384,3,2024-05-15,FALSE,FALSE,0,0,2.5842859065788937,3.6598154608509774,1.3727828481759035,0,0,3.736106955287718,3.1316045155542045,0,3.299340248272045,1.5205682375236964,19.30450417224344,iOS
384,4,2024-05-22,FALSE,FALSE,3.577399190398557,2.4164667993703306,4.4997327600658386,8.573725164048152,0,0,3.2980230922839007,0,0,6.028408140708382,1.79638291697612,0,30.190138063851286,iOS
384,5,2024-05-29,FALSE,FALSE,5.283733149788107,2.044879765028039,0,0,3.928170865473894,1.7298055435364912,3.485782346453384,0,0,0,0.13829071143834934,3.5739914272333513,20.184653808951616,iOS
384,6,2024-06-05,FALSE,FALSE,0,0,3.226861619421476,5.404106482730324,5.581125746970654,0,0.9717974930628409,1.5164307595746798,0,1.9386295856467894,1.1520171106902044,2.159586412628955,21.950555210725923,iOS
384,7,2024-06-12,FALSE,FALSE,0,0,0,2.3731542982174156,4.290709764514218,0,5.349191665340912,0,3.425019544579565,0,1.1749518792367857,0,16.613027151888897,iOS
384,8,2024-06-19,FALSE,FALSE,0,0,4.1919383698584545,5.484038925749015,1.1356786588326988,1.065131051931633,0,0,0,0,0,3.050075516345407,14.92686252271721,iOS
384,9,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
384,10,2024-07-03,FALSE,FALSE,0,0,4.49815273247751,0,0,5.118642649108644,3.3736906342626662,2.405687173639878,1.112118482012131,0,0,0,16.508291671500828,iOS
384,11,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
384,12,2024-07-17,FALSE,FALSE,1.301463466403087,2.6178883852292243,0,3.21456238209767,0,0.2407983100937345,1.6279260520979062,3.1710775140034153,0,0,3.124927842328679,0.5898862923441689,15.888530244597886,iOS
387,1,2024-05-01,FALSE,FALSE,3.251836051068388,0,0,1.4650532365881714,0,0,1.2961677874886275,2.3275275736281444,1.469721460218322,3.568948298203032,4.158268199725105,0,17.537522606919794,iOS
387,2,2024-05-08,FALSE,FALSE,0,2.0173889696679033,1.9082744878451412,5.609674784900795,0,1.2469206299267297,1.3929342025862481,0,1.3239726925874449,1.4895863918578334,2.0804320949527977,0,17.069184254324895,iOS
387,3,2024-05-15,FALSE,FALSE,0,3.585856938690868,0,3.679453471531173,0,3.5730847448216148,0,3.3386280873145497,0,3.138118894539885,1.6004836830309168,3.190892706086268,22.106518526015275,iOS
387,4,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
387,5,2024-05-29,FALSE,FALSE,1.672706640725363,1.52239201977001,1.7014908291286845,4.736523883882622,3.4963629055459196,0,3.3856322515662955,2.815961933008387,4.984450764302544,3.579918641289747,0,1.9597906208512272,29.855230490070802,iOS
387,6,2024-06-05,FALSE,FALSE,0,1.0796898089691078,3.930406528144539,0,2.608268239124615,2.9096772452582518,5.456245686238275,1.2467439033271122,0,2.3837511177517143,1.4621068007112332,2.880658909064881,23.957548238589727,iOS
387,7,2024-06-12,FALSE,FALSE,0,0,4.646982283738399,3.137258336193013,2.0712907573423314,0,1.9087471447000428,5.820907549348456,0,0,2.4463413535011957,3.3730006765624614,23.4045281013859,iOS
387,8,2024-06-19,FALSE,FALSE,1.9555631329158873,0,0,0,4.539189618090241,0,5.389164669823404,4.5076270837262955,5.889403754740386,1.5258406723528237,0,2.907029430964036,26.713818362613075,iOS
387,9,2024-06-26,FALSE,FALSE,0,3.629311284416384,3.399787583920722,0,2.029971727484665,1.433825890835618,2.0006953307872943,0,0,2.6643297668413264,2.055408436644717,0,17.21333002093073,iOS
387,10,2024-07-03,FALSE,FALSE,3.840791232577646,0,1.8018837978528341,1.1040548381054547,2.80045326758098,2.8563309805926442,4.5102954167406475,0,3.5688746760596426,2.3064422365402124,3.8123623622822143,0,26.601488808332277,iOS
387,11,2024-07-10,FALSE,FALSE,1.0857021879543016,1.2907599626798159,0.8476075439000025,2.048472633838253,3.069690913080489,0,0,1.2890462465646046,2.392513613254191,7.035312721737263,0.9625976456522126,0,20.021703468661133,iOS
387,12,2024-07-17,FALSE,FALSE,4.07813600835962,0,0,3.426276525667832,0.32053072061210414,0,3.2975772975249495,0,2.3363474874585357,0,2.0173207924692935,0,15.476188832092335,iOS
388,1,2024-05-01,FALSE,FALSE,0,2.162112562924121,0,0,0,1.4240482893012194,0,0.48295086801655707,0,2.7433441584205687,2.416634398346965,0,9.229090277009432,iOS
388,2,2024-05-08,FALSE,FALSE,0,4.9902682651141586,2.68339244223819,0,2.2635634777644515,2.13650043595929,0,0,0,1.387191460905659,3.0947020377630996,3.608772849672145,20.164390969416996,iOS
388,3,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
388,4,2024-05-22,FALSE,FALSE,0,2.033660190380204,2.5717490933911256,11.607512377916034,0,0,1.1001113761369337,0,1.0403697622906674,0,1.5719825012692115,0,19.925385301384175,iOS
388,5,2024-05-29,FALSE,FALSE,0,4.7427544693584425,2.728331182526299,0,0.881615844476512,0,1.8683546979038976,0,1.063702623612968,0,6.581062532793072,0,17.865821350671194,iOS
388,6,2024-06-05,FALSE,FALSE,2.5760193180395317,0,0,7.64207624359284,2.5733576006575465,0,0,0,3.286839975513103,4.548834091230183,0,2.136908671674341,22.764035900707547,iOS
388,7,2024-06-12,FALSE,FALSE,0,1.8582775838393724,0,0,2.341371970656343,2.218465565603605,2.253325941900123,4.268208166824496,1.5623091762884633,0,1.1337340935029374,2.9588281813137898,18.59452067992913,iOS
388,8,2024-06-19,FALSE,FALSE,0.8090607027984116,8.37190467634377,5.915522417473367,0,0.9076113067580281,1.9101701067658592,0,1.1098079237370104,0,0.5061510756382256,0,4.897338827549447,24.42756703706412,iOS
388,9,2024-06-26,FALSE,FALSE,1.91441300271208,5.452361829216244,5.725113171304634,1.64093249817493,4.4725362926391865,0,0,0.7947555870269006,3.3180985834555203,3.5074550173952814,1.8183641815090932,0,28.644030163433868,iOS
388,10,2024-07-03,FALSE,FALSE,1.8458415364685863,0,1.3999365808448818,2.529602484526836,0,0,1.0788412251806427,0,0,1.333214740149709,4.2749516165120784,3.4195992890875577,15.881987472770291,iOS
388,11,2024-07-10,FALSE,FALSE,0,0,2.132177439546524,3.537650227557364,5.980518963530893,1.6967950055830652,2.705309621512855,0,3.5724984602853267,2.9449633307041077,4.949970980270455,0,27.519884028990592,iOS
388,12,2024-07-17,FALSE,FALSE,2.5340289686797477,2.992374194486663,1.909732001436935,0.6853374868812385,1.8033900614525866,2.9775787982490196,0,0,4.19909243211096,0,2.0066239791847664,2.6879815651701984,21.796139487652116,iOS
390,1,2024-05-01,FALSE,FALSE,0,0,0,4.068381064175599,5.44056419213657,1.9477330943118443,0,0,1.1847016194404092,3.5970222970789467,4.891844829540003,0,21.13024709668337,iOS
390,2,2024-05-08,FALSE,FALSE,0,0,0,3.949849664460708,9.148020424267465,0,1.7666858662219365,2.009192574349407,0,0,0,1.9107406735410162,18.784489202840533,iOS
390,3,2024-05-15,FALSE,FALSE,0,0,0,4.528079912476665,4.712567958208273,0.6769871880763763,2.599581920365378,0,4.57182231557997,3.9632418191588825,6.083385777056653,0,27.135666890922195,iOS
390,4,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
390,5,2024-05-29,FALSE,FALSE,1.0025591748961333,0.3402531246488817,0,0,5.598366654513294,2.8331327822245576,2.6545282117203315,0,0,1.2815504103172104,1.9052052391132186,5.191517619149924,20.807113216583552,iOS
390,6,2024-06-05,FALSE,FALSE,0,2.613459715521822,0,0,0,0,1.898211267353834,3.0276400017362186,0,0,0,0,7.539310984611875,iOS
390,7,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
390,8,2024-06-19,FALSE,FALSE,7.993420054618429,0.4660062845398826,5.599764004534005,2.017986254439648,0,1.9353098609504729,0,4.197192871364433,0.6056637181434855,1.4018728643054497,2.6014049557153314,2.026799236718194,28.84542010532933,iOS
390,9,2024-06-26,FALSE,FALSE,4.68914106871821,3.7616544422786102,2.520895422748941,0,0,4.357233629726246,0,0,0,0,2.098548174469175,2.315259406460446,19.74273214440163,iOS
390,10,2024-07-03,FALSE,FALSE,6.831259799392456,0,0,0,0,5.1619351020838,1.670654839949579,5.907487736056283,0,3.217137701869676,2.5160880006667874,1.7431153765102143,27.047678556528794,iOS
390,11,2024-07-10,FALSE,FALSE,2.5225363211140954,1.7944775174821355,3.2577459458710836,0,0,5.188340983543936,0.7997349140058336,0,0,2.5690443865944386,5.753072433219344,6.298275944965409,28.183228446796278,iOS
390,12,2024-07-17,FALSE,FALSE,6.968131393500904,2.4150513719412303,0,0,2.0062611039756253,0,0,0,3.3281309498173024,0,0,1.6469958821315043,16.364570701366567,iOS
391,1,2024-05-01,FALSE,FALSE,0,1.6272661148837342,0,3.187636157912979,1.876154774760427,1.2977973546111057,5.182955324983198,0,3.678288345695674,0,1.4668143354046377,0.2959160291896518,18.612828437441408,iOS
391,2,2024-05-08,FALSE,FALSE,6.2712353377929295,6.186211113648705,0,0,4.9993971019269585,0,0,0,7.105566571432547,6.831479571076689,1.1392234248967736,6.346005212388886,38.87911833316349,iOS
391,3,2024-05-15,FALSE,FALSE,3.418096371108083,0.9566196778661751,2.1150538139508797,2.5134460961237872,2.3056370365480183,3.391899343194052,2.4555675456132326,0.5855409802897094,1.5563443889723412,0.39961990643424816,1.0967011422515656,1.4093140149378776,22.203840317289973,iOS
391,4,2024-05-22,FALSE,FALSE,3.148704723311692,0,5.814697748148743,0,1.231861704881758,5.346007529098938,2.883997625148989,0,1.003440736275312,2.9058213716926833,0,7.904464867499023,30.23899630605714,iOS
391,5,2024-05-29,FALSE,FALSE,1.7132094075558637,0,0,0.5161934358580604,2.975245448839093,0,3.385054637061824,0,3.8860989224742117,0,2.649100423909993,0,15.124902275699046,iOS
391,6,2024-06-05,FALSE,FALSE,0.8276207301444467,3.2896748114713703,4.58932137333103,4.970882414681986,0.9520128857157765,1.0587960311775475,0.6703112673593581,2.7808946218663535,2.0292951026567683,1.7828444907639904,3.9967906757501352,6.098955539879488,33.04739994479825,iOS
391,7,2024-06-12,FALSE,FALSE,3.573116874293659,0,4.20252501123381,4.193242039759685,0,1.657430131593008,0,1.4809467247290033,1.7487726371196821,4.1576800469165525,0,5.529052892320122,26.542766357965526,iOS
391,8,2024-06-19,FALSE,FALSE,1.7401972599588396,0,3.281514120173037,1.5067916486821697,0,3.20373647049738,2.820062867133056,0,2.8749954421495754,1.496064496703615,6.060768534239968,1.3151120791381183,24.29924291867576,iOS
391,9,2024-06-26,FALSE,FALSE,2.4467387471061053,5.98562441039157,2.977066668051814,2.4712435328740088,2.756919428658389,4.921864397102325,0,3.3996602149535775,0,2.6547228248214587,4.4591131575320375,1.4633768324903003,33.536330213981586,iOS
391,10,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
391,11,2024-07-10,FALSE,FALSE,0,5.312735098033121,3.274206214009942,0,1.381121261942017,0,0,4.149358817594223,2.6026542172366747,5.089126234116055,0,5.349547220017113,27.15874906294915,iOS
391,12,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
392,1,2024-05-01,FALSE,FALSE,2.3210039501380346,5.8982700494455695,0,2.0943353033691277,0,2.922560986677389,3.1803708380288316,0,2.91388335669739,3.917664629926853,1.641422025472881,0,24.889511139756078,iOS
392,2,2024-05-08,FALSE,FALSE,3.3954898826585214,0,0,0,0,2.5175412239556083,3.975697200706897,1.6073189190983113,0,0,4.706195447962529,1.9179578166875213,18.12020049106939,iOS
392,3,2024-05-15,FALSE,FALSE,5.0489086661543725,3.7512853284769263,2.0241125080777245,3.912461979104327,1.9933131058926188,3.6019760958097837,5.30713367556563,1.4751404080368313,1.544171630657331,1.408606302475522,0.6555876575554668,3.250105972668696,33.97280333047523,iOS
392,4,2024-05-22,FALSE,FALSE,0.8458051904751736,0,0,2.7095787391594692,0,1.5837199857779487,5.17898356727731,0,0,0,3.1890981726154437,3.8092685776754505,17.316454232980796,iOS
392,5,2024-05-29,FALSE,FALSE,2.1321741580029467,2.843504451578563,0,4.3429969190131334,0,2.6752425334472005,0,0.8877415700812737,0,0,0,1.9713214852760421,14.852981117399157,iOS
392,6,2024-06-05,FALSE,FALSE,1.8498204978701942,3.8700483708560767,3.491372977460285,0,0,1.6684307374271883,2.3893201946345886,0,4.794176518870314,0,3.9476874087267126,2.010792280207739,24.021648986053098,iOS
392,7,2024-06-12,FALSE,FALSE,5.368077767982588,2.6383766406644384,2.697755732108107,0.89584517351006,0,7.736068444593361,0.4664384766414907,0,0,0,0,2.7714495777654813,22.574011813265525,iOS
392,8,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
392,9,2024-06-26,FALSE,FALSE,1.1813954562885134,1.700126531121222,3.933988843779118,0,3.5042760651166214,6.921588927270386,3.3204959717997884,0,1.8074807930144992,7.24507759093509,0,0,29.61443017932524,iOS
392,10,2024-07-03,FALSE,FALSE,0,2.2567398464600594,0,0,1.9113670737115125,0,0,4.359030183254378,2.7063796422963304,1.3375961790061233,0.971960545360474,0,13.543073470088878,iOS
392,11,2024-07-10,FALSE,FALSE,3.1722133343915395,0,2.1930336955682477,8.565405182382378,0,0,3.755300970205774,0,3.2518963515356964,2.5894332681636576,0,0,23.527282802247292,iOS
392,12,2024-07-17,FALSE,FALSE,2.2958988915229597,1.6949985042888838,2.322094725225225,0,0,0,0,1.4331427630549853,0,6.283301005627256,4.998221778198955,2.548499336822791,21.576157004741052,iOS
393,1,2024-05-01,FALSE,FALSE,0,0,1.2473467675967063,8.003515168932791,3.891466420218983,0,0,1.6694366267023837,0,0,3.09533212750805,4.708903758592026,22.61600086955094,iOS
393,2,2024-05-08,FALSE,FALSE,5.682204083960153,0,4.615243426680608,0,2.497072379120381,0,0,3.617809160077718,3.529661701362825,0,0,0.7258734879164107,20.667864239118096,iOS
393,3,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
393,4,2024-05-22,FALSE,FALSE,0,2.588538426736899,1.7672389283681937,6.665765191093094,0,5.668114591029727,0,0,3.3816431455777085,2.271722333131091,5.605103728250333,1.4412721087299905,29.389398452917035,iOS
393,5,2024-05-29,FALSE,FALSE,0,2.9499094079892365,0,2.4409299738057135,3.4835067942639584,2.6466267698199597,0,0.8420028969179385,4.023737245671022,4.026011610970207,1.0741141567320855,4.9100229985690875,26.39686185473921,iOS
393,6,2024-06-05,FALSE,FALSE,3.3838646412693008,3.393727305603239,0,0,0,1.7869341266354075,0,3.973070501808356,3.469056140233171,1.6711496421486678,1.8385148890784087,7.125995166151064,26.642312412927613,iOS
393,7,2024-06-12,FALSE,FALSE,1.9030715398289826,1.7890894010511764,0,5.152560815768908,1.66990506570646,3.079877404437483,0,0,0,0,0,0,13.59450422679301,iOS
393,8,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
393,9,2024-06-26,FALSE,FALSE,1.0475802117537263,4.261477250273585,0,0,2.8602199844358087,1.6083413931236294,0,0,2.938288094787665,3.7675350160170797,3.064955683817898,0,19.548397634209394,iOS
393,10,2024-07-03,FALSE,FALSE,4.828112302959861,0.6982722365662408,3.402528153126179,0,0,4.774525013084094,1.5055338920011276,0,0,0,1.099015396027473,9.820110314175544,26.128097307940518,iOS
393,11,2024-07-10,FALSE,FALSE,0,0,2.388528328953688,0,0.52676918351254165,0,0,0,3.330154155992375,2.3755806096155196,3.371714965306126,0,11.992747243380249,iOS
393,12,2024-07-17,FALSE,FALSE,4.106827306494683,1.770274072879986,6.0004639505746455,0,1.4964150767216386,0,0,2.251166315563546,1.3223569427172357,2.6875873592247563,5.980066662953586,1.3696173659942446,26.984775053124324,iOS
394,1,2024-05-01,FALSE,FALSE,0,0,0,2.7272858905232416,0.6610038612409023,1.1424046109847181,4.616417676336937,1.3486124882350394,1.9381072052222679,3.202862734197049,0,0,15.636694466740154,iOS
394,2,2024-05-08,FALSE,FALSE,2.856649743134625,1.6592181001028374,3.806109702750906,2.9617618682323723,0,0,0,7.050358625267796,2.9145967449882106,3.5872803291582476,0,0.36679342076157434,25.20276853439657,iOS
394,3,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
394,4,2024-05-22,FALSE,FALSE,0,3.3444258074379407,1.6201897252757447,0,1.0510874674742776,0,4.086949638603996,4.992244380004489,3.1357675542524435,0,1.7386193091620925,1.4127318801674136,21.382015762378398,iOS
394,5,2024-05-29,FALSE,FALSE,0,1.1874268120040956,0,0,0,3.453408242220593,0,3.2295708632608395,1.275930394962188,0,2.230992804674199,0,11.377329117121914,iOS
394,6,2024-06-05,FALSE,FALSE,3.511918939004551,6.403021105781476,4.217458076840056,6.83482267377443,3.4714607601107073,4.676137730037893,1.1040556503590702,2.5909885386926605,1.8075097430035143,0,0,0,34.61737321760435,iOS
394,7,2024-06-12,FALSE,FALSE,1.7246861818019652,2.5431360084832484,0,0,1.3024722923658045,0,1.2393026030014254,0,0.474090302521848,0,3.676777253146773,3.7074866267642363,14.6679512680853,iOS
394,8,2024-06-19,FALSE,FALSE,4.6061270883637935,0.5612696884541887,2.396280912094214,3.957471849556498,0,4.867175377353627,0,0,1.1879576382877974,1.3889235185212285,0,1.735097643809387,20.700303716440736,iOS
394,9,2024-06-26,FALSE,FALSE,0,0,3.2552527985333617,0,0.9529090297229961,0,0,0,0,0,0.9458576922175606,0,5.154019520473919,iOS
394,10,2024-07-03,FALSE,FALSE,0.7445674273579064,0,2.0836278389317844,4.809702098570254,0,0,0,2.31977156965921,0,5.2487726738821525,0,3.2662783574963634,18.47271996589767,iOS
394,11,2024-07-10,FALSE,FALSE,0,0,4.38999420808009,0,1.649667035000458,0,0,1.6031810727928864,0,4.732631424500778,0,1.112543331609068,13.48801707198328,iOS
394,12,2024-07-17,FALSE,FALSE,0,2.600268749936165,0,0,0,1.7511967433922322,0,1.608042292624326,0,8.8109740711531,3.372751203215912,2.7824676289271446,20.925700689248877,iOS
395,1,2024-05-01,FALSE,FALSE,2.882865599796861,1.3491566712754874,3.539090085058206,1.8231349300819808,3.6546196027167697,1.4445310097970265,0,0,0,0.9518613630777836,2.2789867475862144,4.204839185555762,22.129085194946093,iOS
395,2,2024-05-08,FALSE,FALSE,0.6778933584535549,0,0,1.775986505540458,0,0.5729609215184379,3.625439031724308,3.3248564959226705,1.5795365933802723,0,3.3414187922773166,0,14.898091698817018,iOS
395,3,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
395,4,2024-05-22,FALSE,FALSE,7.551171024699282,3.0854373718549497,0,3.5784616500272004,0,2.4091206474325775,2.9431228491989025,2.8075230983740327,0.84149303353461,4.098354897026865,6.69860298958937,0,34.0132875617378,iOS
395,5,2024-05-29,FALSE,FALSE,1.4180316738833947,3.872916570960212,0,1.4282824195906751,0,3.526087463577893,3.3105007205708556,1.8397290922105622,0,0,7.069980824390805,0,22.4655287651844,iOS
395,6,2024-06-05,FALSE,FALSE,0,0,1.3023891637467708,0,0,2.624003344894565,2.7722251681118193,5.926033790049321,4.627136190632741,0,0,2.7281818510180598,19.979969508453276,iOS
395,7,2024-06-12,FALSE,FALSE,1.396323931503254,2.685107099180524,1.9741516826194978,0,2.647683325698212,3.8084887182158043,1.7820473511515482,7.031675792613162,0,0,2.903638474179231,0,24.229116375161233,iOS
395,8,2024-06-19,FALSE,FALSE,3.4065864695015042,0.8896933969429999,3.5644066791722304,3.0742396958563356,2.7396960855982937,0,5.199667178497654,0,0.6639264255042092,1.748329813994872,3.2362448312455374,1.8515321972897953,26.374322773603428,iOS
395,9,2024-06-26,FALSE,FALSE,3.3498411429716057,0,2.0983455533252147,0,0,2.1179968965071443,0,0,0,0,0.8827808658587157,2.6550576865829374,11.104022145245617,iOS
395,10,2024-07-03,FALSE,FALSE,0.7400471664902774,4.03645944148344,5.369401306729902,2.3354468492872087,0,3.6764020154254657,2.679927334541007,0,0.7845569646223808,0,5.3296070432826115,0,24.95184812186229,iOS
395,11,2024-07-10,FALSE,FALSE,3.569420954652869,0.8332048541629338,1.552430200034475,0,2.178524375497385,3.304375448102721,1.0188597831842177,1.3385186610695923,0,1.7609904400732301,0,0,15.556324716777425,iOS
395,12,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
397,1,2024-05-01,FALSE,FALSE,3.3474631363909055,5.892581456759127,0,5.402025820930795,4.426137694152661,3.8200471635860316,0,0,0,1.266867547193951,1.9388384567303185,0,26.093961275743794,iOS
397,2,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iOS
397,3,2024-05-15,FALSE,FALSE,0,2.865229030153717,0,0,0,0,6.543489605252273,0,0.95002598030365,3.5460221931182745,0.9919490648830136,3.324586717675795,18.221302591386724,iOS
397,4,2024-05-22,FALSE,FALSE,1.2766054805564595,1.7435758304630216,0,0,0.7637987269906477,4.390721528741112,9.826408987196233,0,6.1451621066514095,1.410576088335334,0,0,25.556848748934218,iOS
397,5,2024-05-29,FALSE,FALSE,6.76944888990771,2.1500095314025773,0,2.236603560826984,1.9238662704632619,4.628648979526441,3.1565171921728066,0,1.8176060149688351,0,0,0,22.682700439268615,iOS
397,6,2024-06-05,FALSE,FALSE,0,0,0,1.888071037614689,0,1.588147461648633,0,0,0,8.120260560644985,0,4.202350666081178,15.798829725989485,iOS
